#N	alpha	gamma	mu	phi	psi	rho	sigm
0	0.206	0.540	1.292	0.369	0.892	1.000	0.751
1	0.036	0.539	1.131	0.547	0.801	1.000	0.699
2	1.000	0.705	1.059	0.640	0.672	0.000	0.765
3	0.190	1.413	1.428	0.058	0.640	1.000	0.944
4	0.393	1.042	1.368	0.023	0.782	1.000	0.502
5	0.393	1.354	1.149	0.382	0.502	1.000	0.507
6	0.288	0.970	1.362	0.476	0.729	1.000	0.814
7	0.246	1.389	1.175	0.517	0.541	1.000	0.952
8	0.077	1.477	1.177	0.779	0.851	1.000	0.626
9	0.154	0.797	1.349	0.297	0.707	1.000	0.640
10	1.000	0.641	1.307	0.862	0.986	0.000	0.750
11	1.000	1.350	1.328	0.474	0.640	0.000	0.569
12	1.000	0.591	1.127	0.911	0.704	0.000	0.869
13	0.075	1.302	1.128	0.593	0.877	1.000	0.675
14	0.393	1.130	1.187	0.697	0.974	1.000	0.879
15	0.067	1.429	1.473	0.807	0.625	1.000	0.910
16	0.200	1.055	1.424	0.275	0.689	1.000	0.932
17	0.103	0.555	1.179	0.114	0.718	1.000	0.792
18	0.057	1.417	1.297	0.041	0.806	1.000	0.000
19	0.190	0.787	1.269	0.973	0.895	1.000	0.556
#From	To	chi[to]	beta[fr]	lambda
0	0	0.275	0.311	1.000
0	8	0.331	0.243	1.000
0	17	0.137	0.446	1.000
1	18	0.205	1.000	1.000
2	0	0.096	0.066	1.000
2	7	0.547	0.545	1.000
2	16	0.098	0.236	1.000
2	17	0.046	0.153	1.000
3	0	0.024	0.652	1.000
3	8	0.287	0.330	1.000
3	17	0.079	0.018	1.000
4	4	0.239	0.035	1.000
4	6	0.260	0.256	1.000
4	9	0.529	0.248	1.000
4	16	0.302	0.462	1.000
5	4	0.697	0.310	1.000
5	6	0.601	0.203	1.000
5	9	0.471	0.154	1.000
5	16	0.085	0.332	1.000
6	0	0.143	0.328	1.000
6	3	0.502	0.333	1.000
6	6	0.139	0.042	1.000
6	16	0.315	0.047	1.000
6	19	0.443	0.250	1.000
7	18	0.024	1.000	1.000
8	1	0.479	0.361	1.000
8	18	0.167	0.639	1.000
9	1	0.169	0.432	1.000
9	15	0.049	0.164	1.000
9	17	0.131	0.282	1.000
9	18	0.023	0.121	1.000
10	5	0.654	1.000	1.000
11	4	0.064	0.104	1.000
11	5	0.346	0.896	1.000
12	0	0.126	0.123	1.000
12	3	0.188	0.160	1.000
12	14	1.000	0.205	1.000
12	16	0.165	0.009	1.000
12	17	0.186	0.322	1.000
12	19	0.062	0.182	1.000
13	18	0.205	1.000	1.000
14	0	0.239	0.135	1.000
14	3	0.310	0.235	1.000
14	7	0.453	0.145	1.000
14	16	0.034	0.154	1.000
14	17	0.172	0.242	1.000
14	19	0.495	0.090	1.000
15	1	0.352	0.183	1.000
15	17	0.155	0.649	1.000
15	18	0.202	0.167	1.000
16	0	0.096	0.319	1.000
16	8	0.106	0.294	1.000
16	17	0.007	0.387	1.000
17	18	0.005	1.000	1.000
18	18	0.091	1.000	1.000
19	8	0.276	0.184	1.000
19	13	1.000	0.301	1.000
19	15	0.951	0.190	1.000
19	17	0.087	0.213	1.000
19	18	0.079	0.111	1.000
